"Start","End","Day","Weekend","Arrival","Charge.Duration","Park.Duration","Energy"
2018-02-08 15:47:00,2018-02-08 17:07:00,"Thursday",0,15.78,80.1833333333333,80.5,7.818
2018-02-08 17:21:00,2018-02-08 18:59:00,"Thursday",0,17.35,97.6,97.7833333333333,9.86
2018-02-08 18:07:00,2018-02-08 18:46:00,"Thursday",0,18.12,38.25,38.4666666666667,4.144
2018-02-08 19:37:00,2018-02-08 23:14:00,"Thursday",0,19.62,80,216.716666666667,4.668
2018-02-08 20:14:00,2018-02-08 22:58:00,"Thursday",0,20.23,163.433333333333,163.6,17.167
2018-02-08 21:01:00,2018-02-08 21:47:00,"Thursday",0,21.02,46.2333333333333,46.4333333333333,4.488
2018-02-08 21:17:00,2018-02-08 21:59:00,"Thursday",0,21.28,39.15,41.4666666666667,2.038
2018-02-08 22:21:00,2018-02-08 22:44:00,"Thursday",0,22.35,22.1666666666667,22.7,2.183
2018-02-08 23:05:00,2018-02-09 01:12:00,"Thursday",0,23.08,126.883333333333,127.05,12.742
2018-02-08 23:11:00,2018-02-08 23:51:00,"Thursday",0,23.18,39.4333333333333,39.7166666666667,2.36
2018-02-08 23:19:00,2018-02-09 01:15:00,"Thursday",0,23.32,74.2,115.6,4.206
2018-02-08 23:34:00,2018-02-09 00:20:00,"Thursday",0,23.57,45.3,45.5,4.503
2018-02-08 23:48:00,2018-02-09 18:35:00,"Thursday",0,23.8,23.9666666666667,1127.33333333333,1.077
2018-02-09 00:34:00,2018-02-09 01:13:00,"Friday",0,0.57,39.15,39.2666666666667,3.927
2018-02-09 00:51:00,2018-02-09 05:24:00,"Friday",0,0.85,272.583333333333,272.85,15.243
2018-02-09 01:53:00,2018-02-09 03:53:00,"Friday",0,1.88,84.3,120.733333333333,2.826
2018-02-09 14:59:00,2018-02-09 19:44:00,"Friday",0,14.98,284.783333333333,285.016666666667,23.902
2018-02-09 15:01:00,2018-02-09 17:05:00,"Friday",0,15.02,123.416666666667,123.6,12.762
2018-02-09 15:45:00,2018-02-09 16:38:00,"Friday",0,15.75,52.85,53.2166666666667,3.062
2018-02-09 17:11:00,2018-02-09 18:06:00,"Friday",0,17.18,54.0333333333333,54.5666666666667,5.587
2018-02-09 19:39:00,2018-02-09 20:03:00,"Friday",0,19.65,23.6166666666667,23.9666666666667,1.458
2018-02-09 20:17:00,2018-02-09 20:22:00,"Friday",0,20.28,4.78333333333333,4.96666666666667,0.24
2018-02-09 21:06:00,2018-02-09 21:58:00,"Friday",0,21.1,51.9333333333333,52.2166666666667,3.228
2018-02-09 22:17:00,2018-02-10 00:11:00,"Friday",0,22.28,114.216666666667,114.483333333333,11.927
2018-02-09 23:57:00,2018-02-10 02:06:00,"Friday",0,23.95,128.85,128.966666666667,6.835
2018-02-10 00:53:00,2018-02-10 02:20:00,"Saturday",1,0.88,76.4333333333333,86.9833333333333,4.487
2018-02-10 18:04:00,2018-02-10 20:35:00,"Saturday",1,18.07,150.9,151.116666666667,15.631
2018-02-10 20:16:00,2018-02-10 22:57:00,"Saturday",1,20.27,136.266666666667,161.35,6.054
2018-02-10 23:47:00,2018-02-11 00:42:00,"Saturday",1,23.78,54.6333333333333,54.85,5.569
2018-02-11 00:19:00,2018-02-11 01:26:00,"Sunday",1,0.32,66.6,67.3,3.551
2018-02-11 15:04:00,2018-02-11 17:17:00,"Sunday",1,15.07,131.833333333333,132.05,4.862
2018-02-11 16:18:00,2018-02-11 19:23:00,"Sunday",1,16.3,82.6,184.966666666667,3.962
2018-02-11 17:32:00,2018-02-11 20:39:00,"Sunday",1,17.53,183.116666666667,186.833333333333,6.109
2018-02-11 21:28:00,2018-02-11 22:30:00,"Sunday",1,21.47,62.2333333333333,62.5166666666667,3.727
2018-02-11 21:38:00,2018-02-12 01:09:00,"Sunday",1,21.63,211.4,211.583333333333,13.762
2018-02-11 21:48:00,2018-02-12 00:04:00,"Sunday",1,21.8,135.866666666667,136.566666666667,14.286
2018-02-11 22:58:00,2018-02-12 00:20:00,"Sunday",1,22.97,81.7666666666667,82.0166666666667,4.404
2018-02-11 23:13:00,2018-02-12 01:45:00,"Sunday",1,23.22,151.633333333333,151.916666666667,9.087
2018-02-12 01:41:00,2018-02-12 03:29:00,"Monday",0,1.68,107.966666666667,108.183333333333,4.356
2018-02-12 14:26:00,2018-02-12 15:33:00,"Monday",0,14.43,66.55,66.65,6.687
2018-02-12 14:45:00,2018-02-12 16:38:00,"Monday",0,14.75,113.333333333333,113.533333333333,11.487
2018-02-12 15:41:00,2018-02-12 17:45:00,"Monday",0,15.68,123.55,123.816666666667,11.849
2018-02-12 16:01:00,2018-02-12 16:50:00,"Monday",0,16.02,48.5333333333333,48.6833333333333,4.919
2018-02-12 16:34:00,2018-02-13 01:06:00,"Monday",0,16.57,371.216666666667,511.85,33.002
2018-02-12 18:08:00,2018-02-12 19:37:00,"Monday",0,18.13,83.9833333333333,88.8333333333333,5.188
2018-02-12 19:37:00,2018-02-13 17:37:00,"Monday",0,19.62,135.283333333333,1319.56666666667,7.996
2018-02-12 19:54:00,2018-02-12 20:38:00,"Monday",0,19.9,44.05,44.4166666666667,4.421
2018-02-12 20:09:00,2018-02-13 01:16:00,"Monday",0,20.15,306.883333333333,307.083333333333,20.997
2018-02-12 21:04:00,2018-02-12 22:12:00,"Monday",0,21.07,67.8333333333333,68,4.098
2018-02-13 01:08:00,2018-02-13 02:05:00,"Tuesday",0,1.13,56.1833333333333,56.4,4.523
2018-02-13 15:05:00,2018-02-13 19:16:00,"Tuesday",0,15.08,251.65,251.95,21.903
2018-02-13 15:42:00,2018-02-13 19:36:00,"Tuesday",0,15.7,232.616666666667,233.216666666667,20.851
2018-02-13 18:29:00,2018-02-13 18:56:00,"Tuesday",0,18.48,26.2,26.3333333333333,1.151
2018-02-13 19:40:00,2018-02-13 21:54:00,"Tuesday",0,19.67,132.85,133.016666666667,13.907
2018-02-13 19:44:00,2018-02-13 21:40:00,"Tuesday",0,19.73,115.316666666667,115.5,11.693
2018-02-13 19:48:00,2018-02-13 19:56:00,"Tuesday",0,19.8,7.75,8.2,0.475
2018-02-13 20:08:00,2018-02-13 21:39:00,"Tuesday",0,20.13,90.35,90.7666666666667,5.414
2018-02-13 21:07:00,2018-02-14 18:31:00,"Tuesday",0,21.12,116.716666666667,1284.7,6.691
2018-02-13 21:54:00,2018-02-13 23:05:00,"Tuesday",0,21.9,70.4,70.6666666666667,7.311
2018-02-13 23:29:00,2018-02-13 23:40:00,"Tuesday",0,23.48,10.7666666666667,11,0.582
2018-02-14 01:09:00,2018-02-14 01:38:00,"Wednesday",0,1.15,28.5833333333333,28.9,2.76
2018-02-14 13:08:00,2018-02-14 14:18:00,"Wednesday",0,13.13,69.1833333333333,69.35,6.797
2018-02-14 17:00:00,2018-02-14 18:26:00,"Wednesday",0,17,86.1666666666667,86.4166666666667,7.785
2018-02-14 18:37:00,2018-02-14 18:50:00,"Wednesday",0,18.62,12.6833333333333,12.9333333333333,1.366
2018-02-14 18:44:00,2018-02-14 19:38:00,"Wednesday",0,18.73,53.65,54.0333333333333,5.411
2018-02-14 19:16:00,2018-02-14 19:17:00,"Wednesday",0,19.27,0.366666666666667,1.11666666666667,0.014
2018-02-14 19:31:00,2018-02-14 20:51:00,"Wednesday",0,19.52,79.9833333333333,80.2666666666667,8.73
2018-02-14 20:42:00,2018-02-15 00:09:00,"Wednesday",0,20.7,98.05,207.066666666667,5.623
2018-02-15 00:43:00,2018-02-15 16:42:00,"Thursday",0,0.72,25.3166666666667,958.633333333333,1.11
2018-02-15 00:56:00,2018-02-15 03:01:00,"Thursday",0,0.93,124.983333333333,125.183333333333,5.108
2018-02-15 02:49:00,2018-02-15 04:20:00,"Thursday",0,2.82,88.7,91.0833333333333,4.674
2018-02-15 17:17:00,2018-02-15 20:48:00,"Thursday",0,17.28,122.283333333333,211.533333333333,12.237
2018-02-15 17:18:00,2018-02-15 18:22:00,"Thursday",0,17.3,63.9166666666667,64.4833333333333,6.273
2018-02-15 18:32:00,2018-02-15 21:27:00,"Thursday",0,18.53,41.15,174.733333333333,2.058
2018-02-15 18:34:00,2018-02-15 21:04:00,"Thursday",0,18.57,149.1,149.4,15.344
2018-02-15 18:34:00,2018-02-15 19:29:00,"Thursday",0,18.57,54.6833333333333,55.1666666666667,5.558
2018-02-15 22:10:00,2018-02-16 18:37:00,"Thursday",0,22.17,84.8166666666667,1226.45,4.914
2018-02-15 22:39:00,2018-02-16 01:01:00,"Thursday",0,22.65,141.75,142.233333333333,14.357
2018-02-15 23:13:00,2018-02-16 00:11:00,"Thursday",0,23.22,58.3333333333333,58.4666666666667,5.107
2018-02-15 23:27:00,2018-02-15 23:47:00,"Thursday",0,23.45,19.4,19.9666666666667,1.929
2018-02-16 00:38:00,2018-02-16 03:05:00,"Friday",0,0.63,146.6,146.95,14.373
2018-02-16 05:51:00,2018-02-16 14:12:00,"Friday",0,5.85,252.933333333333,500.633333333333,18.079
2018-02-16 13:24:00,2018-02-16 14:29:00,"Friday",0,13.4,63.9333333333333,64.15,6.358
2018-02-16 15:54:00,2018-02-16 16:51:00,"Friday",0,15.9,55.9833333333333,56.1333333333333,5.605
2018-02-16 16:29:00,2018-02-16 19:03:00,"Friday",0,16.48,154.133333333333,154.3,15.786
2018-02-16 18:51:00,2018-02-16 21:05:00,"Friday",0,18.85,133.55,133.733333333333,14
2018-02-16 19:36:00,2018-02-16 20:02:00,"Friday",0,19.6,25.4333333333333,26.0166666666667,1.57
2018-02-16 20:53:00,2018-02-16 23:54:00,"Friday",0,20.88,181.183333333333,181.4,10.066
2018-02-16 22:58:00,2018-02-17 00:40:00,"Friday",0,22.97,102.533333333333,102.65,10.078
2018-02-16 23:48:00,2018-02-17 02:49:00,"Friday",0,23.8,154.416666666667,180.683333333333,7.923
2018-02-16 23:50:00,2018-02-17 01:16:00,"Friday",0,23.83,86.0833333333333,86.2333333333333,8.624
2018-02-17 00:04:00,2018-02-17 01:36:00,"Saturday",1,0.07,46.5166666666667,92.4833333333333,2.211
2018-02-17 16:33:00,2018-02-17 19:19:00,"Saturday",1,16.55,164.916666666667,165.516666666667,7.449
2018-02-17 16:42:00,2018-02-17 17:44:00,"Saturday",1,16.7,48.9333333333333,62.3166666666667,2.241
2018-02-17 17:23:00,2018-02-17 20:16:00,"Saturday",1,17.38,173.1,173.283333333333,18.206
2018-02-17 17:28:00,2018-02-17 19:10:00,"Saturday",1,17.47,101.916666666667,102.133333333333,8.295
2018-02-17 20:18:00,2018-02-17 22:33:00,"Saturday",1,20.3,134.766666666667,134.983333333333,14.227
2018-02-17 23:57:00,2018-02-18 01:18:00,"Saturday",1,23.95,80.3166666666667,80.5666666666667,5.748
2018-02-18 01:39:00,2018-02-18 04:15:00,"Sunday",1,1.65,131.416666666667,155.533333333333,6.733
2018-02-18 02:08:00,2018-02-18 02:45:00,"Sunday",1,2.13,36.2333333333333,36.5166666666667,3.59
2018-02-18 04:55:00,2018-02-18 15:03:00,"Sunday",1,4.92,272.166666666667,607.983333333333,20.361
2018-02-18 15:11:00,2018-02-18 17:21:00,"Sunday",1,15.18,129.35,129.6,10.679
2018-02-18 16:37:00,2018-02-18 16:53:00,"Sunday",1,16.62,15.6,15.95,1.55
2018-02-18 18:16:00,2018-02-18 18:26:00,"Sunday",1,18.27,9.95,10.1333333333333,1.002
2018-02-18 18:45:00,2018-02-18 20:59:00,"Sunday",1,18.75,132.783333333333,133.75,13.94
2018-02-18 18:49:00,2018-02-18 22:45:00,"Sunday",1,18.82,235.733333333333,236.016666666667,13.117
2018-02-18 19:13:00,2018-02-18 20:36:00,"Sunday",1,19.22,82.9666666666667,83.3,5.536
2018-02-18 19:26:00,2018-02-18 22:01:00,"Sunday",1,19.43,155.416666666667,155.8,8.409
2018-02-18 21:14:00,2018-02-18 23:02:00,"Sunday",1,21.23,108.033333333333,108.233333333333,10.914
2018-02-19 01:35:00,2018-02-19 03:59:00,"Monday",0,1.58,143.233333333333,143.616666666667,5.236
2018-02-19 04:07:00,2018-02-19 07:34:00,"Monday",0,4.12,189.283333333333,206.783333333333,12.978
2018-02-19 14:26:00,2018-02-19 15:33:00,"Monday",0,14.43,66.2666666666667,66.4833333333333,3.024
2018-02-19 17:10:00,2018-02-19 19:23:00,"Monday",0,17.17,132.633333333333,133.1,14.054
2018-02-19 19:47:00,2018-02-19 21:20:00,"Monday",0,19.78,92.55,92.7333333333333,9.371
2018-02-19 22:05:00,2018-02-19 22:47:00,"Monday",0,22.08,42.5,42.7833333333333,4.325
2018-02-20 02:02:00,2018-02-20 16:20:00,"Tuesday",0,2.03,497.533333333333,858.533333333333,22.308
2018-02-20 02:12:00,2018-02-20 04:22:00,"Tuesday",0,2.2,95.2666666666667,129.366666666667,4.67
2018-02-20 16:03:00,2018-02-21 14:45:00,"Tuesday",0,16.05,140.9,1361.43333333333,2.774
2018-02-20 16:29:00,2018-02-20 17:47:00,"Tuesday",0,16.48,78.4166666666667,78.6833333333333,7.943
2018-02-20 17:22:00,2018-02-20 21:16:00,"Tuesday",0,17.37,189.266666666667,233.35,12.43
2018-02-20 18:20:00,2018-02-20 20:12:00,"Tuesday",0,18.33,111.233333333333,112.3,11.217
2018-02-20 18:21:00,2018-02-20 21:15:00,"Tuesday",0,18.35,173.65,174.066666666667,17.2
2018-02-20 21:05:00,2018-02-20 23:19:00,"Tuesday",0,21.08,133.816666666667,134.083333333333,7.44
2018-02-21 00:31:00,2018-02-21 01:38:00,"Wednesday",0,0.52,66.4,66.75,6.575
2018-02-21 01:49:00,2018-02-21 04:27:00,"Wednesday",0,1.82,157.633333333333,157.916666666667,13.878
2018-02-21 14:26:00,2018-02-21 15:33:00,"Wednesday",0,14.43,66.3333333333333,66.6333333333333,3.702
2018-02-21 15:31:00,2018-02-21 20:30:00,"Wednesday",0,15.52,187.183333333333,298.95,4.446
2018-02-21 16:10:00,2018-02-21 18:07:00,"Wednesday",0,16.17,116.733333333333,117.266666666667,11.664
2018-02-21 17:03:00,2018-02-21 18:15:00,"Wednesday",0,17.05,71.9666666666667,72.15,4.341
2018-02-21 17:33:00,2018-02-21 18:30:00,"Wednesday",0,17.55,57.3666666666667,57.8833333333333,3.427
2018-02-21 18:54:00,2018-02-21 20:18:00,"Wednesday",0,18.9,83.4333333333333,83.6333333333333,4.443
2018-02-21 19:40:00,2018-02-21 20:04:00,"Wednesday",0,19.67,23.3,23.5166666666667,1.445
2018-02-21 20:11:00,2018-02-21 21:11:00,"Wednesday",0,20.18,60.2333333333333,60.5,3.807
2018-02-21 20:23:00,2018-02-21 22:30:00,"Wednesday",0,20.38,114.933333333333,126.55,6.622
2018-02-21 22:01:00,2018-02-22 00:11:00,"Wednesday",0,22.02,130.066666666667,130.35,7.742
2018-02-21 22:26:00,2018-02-21 23:39:00,"Wednesday",0,22.43,73,73.2166666666667,4.367
2018-02-21 22:55:00,2018-02-22 18:44:00,"Wednesday",0,22.92,50.65,1189.36666666667,2.537
2018-02-22 02:23:00,2018-02-22 06:10:00,"Thursday",0,2.38,226.333333333333,226.6,23.657
2018-02-22 13:39:00,2018-02-22 14:33:00,"Thursday",0,13.65,54.2166666666667,54.4166666666667,5.47
2018-02-22 13:59:00,2018-02-23 03:00:00,"Thursday",0,13.98,385.816666666667,781.183333333333,33.437
2018-02-22 15:13:00,2018-02-22 17:05:00,"Thursday",0,15.22,111.15,111.366666666667,7.329
2018-02-22 15:56:00,2018-02-22 21:13:00,"Thursday",0,15.93,316.166666666667,316.45,22.059
2018-02-22 16:10:00,2018-02-22 18:26:00,"Thursday",0,16.17,136.35,136.583333333333,13.352
2018-02-22 16:12:00,2018-02-22 17:47:00,"Thursday",0,16.2,94.8,94.9166666666667,3.058
2018-02-22 18:55:00,2018-02-22 20:25:00,"Thursday",0,18.92,89.7166666666667,89.9333333333333,9.016
2018-02-22 19:37:00,2018-02-22 20:10:00,"Thursday",0,19.62,33.15,33.5333333333333,2.054
2018-02-22 20:09:00,2018-02-22 20:48:00,"Thursday",0,20.15,38.8666666666667,39.05,2.423
2018-02-22 21:02:00,2018-02-23 18:44:00,"Thursday",0,21.03,99.9,1301.85,5.682
2018-02-22 21:09:00,2018-02-23 02:42:00,"Thursday",0,21.15,237.733333333333,332.8,12.975
2018-02-22 21:09:00,2018-02-22 21:55:00,"Thursday",0,21.15,45.9,46.1,4.448
2018-02-22 22:27:00,2018-02-22 23:18:00,"Thursday",0,22.45,49.9833333333333,50.25,4.843
2018-02-23 00:26:00,2018-02-23 00:47:00,"Friday",0,0.43,20.95,21.15,2.152
2018-02-23 14:56:00,2018-02-23 23:05:00,"Friday",0,14.93,371.916666666667,488.616666666667,23.738
2018-02-23 15:16:00,2018-02-23 17:02:00,"Friday",0,15.27,105.733333333333,106.016666666667,5.414
2018-02-23 15:36:00,2018-02-23 16:25:00,"Friday",0,15.6,48.45,48.7833333333333,3.28
2018-02-23 16:08:00,2018-02-23 17:57:00,"Friday",0,16.13,108.616666666667,108.933333333333,10.853
2018-02-23 17:20:00,2018-02-23 17:45:00,"Friday",0,17.33,25.0333333333333,25.25,2.504
2018-02-23 19:04:00,2018-02-23 20:03:00,"Friday",0,19.07,58.9333333333333,59.0166666666667,3.895
2018-02-23 19:37:00,2018-02-23 20:01:00,"Friday",0,19.62,23.7166666666667,23.8666666666667,2.388
2018-02-23 20:18:00,2018-02-23 22:18:00,"Friday",0,20.3,119.966666666667,120.25,6.185
2018-02-23 21:18:00,2018-02-23 22:33:00,"Friday",0,21.3,75.15,75.5333333333333,3.791
2018-02-23 22:56:00,2018-02-24 00:10:00,"Friday",0,22.93,72.9833333333333,73.2833333333333,3.81
2018-02-24 00:14:00,2018-02-24 02:16:00,"Saturday",1,0.23,100.416666666667,121.833333333333,9.628
2018-02-24 02:26:00,2018-02-24 04:39:00,"Saturday",1,2.43,132.616666666667,132.85,14.376
2018-02-24 02:35:00,2018-02-24 04:43:00,"Saturday",1,2.58,126.45,127.483333333333,12.875
2018-02-24 06:32:00,2018-02-24 08:21:00,"Saturday",1,6.53,108.966666666667,109.45,11.104
2018-02-24 17:34:00,2018-02-24 20:10:00,"Saturday",1,17.57,155.933333333333,156.566666666667,17.222
2018-02-24 18:46:00,2018-02-24 21:12:00,"Saturday",1,18.77,10.7833333333333,146.383333333333,1.082
2018-02-24 18:48:00,2018-02-24 23:01:00,"Saturday",1,18.8,38.0166666666667,253.116666666667,3.813
2018-02-24 19:27:00,2018-02-24 21:17:00,"Saturday",1,19.45,109.716666666667,110,10.745
2018-02-24 21:34:00,2018-02-24 22:43:00,"Saturday",1,21.57,68.6833333333333,68.8833333333333,6.975
2018-02-24 21:48:00,2018-02-24 22:25:00,"Saturday",1,21.8,36.15,36.4166666666667,3.615
2018-02-24 21:49:00,2018-02-24 22:26:00,"Saturday",1,21.82,36.55,36.85,3.997
2018-02-24 22:32:00,2018-02-24 23:29:00,"Saturday",1,22.53,56.4333333333333,56.7166666666667,2.924
2018-02-25 00:19:00,2018-02-25 01:23:00,"Sunday",1,0.32,38.4166666666667,63.4833333333333,1.419
2018-02-25 00:22:00,2018-02-25 13:54:00,"Sunday",1,0.37,368.6,812.15,31.704
2018-02-25 00:38:00,2018-02-25 04:06:00,"Sunday",1,0.63,208.35,208.75,20.489
2018-02-25 01:33:00,2018-02-25 03:12:00,"Sunday",1,1.55,98.25,98.7166666666667,3.978
2018-02-25 15:03:00,2018-02-25 19:04:00,"Sunday",1,15.05,109.116666666667,240.933333333333,6.26
2018-02-25 16:07:00,2018-02-25 16:36:00,"Sunday",1,16.12,28.6166666666667,29.0666666666667,2.839
2018-02-25 16:37:00,2018-02-25 18:36:00,"Sunday",1,16.62,93.1166666666667,118.35,9.742
2018-02-25 17:12:00,2018-02-25 17:13:00,"Sunday",1,17.2,1.05,1.36666666666667,0.055
2018-02-25 17:14:00,2018-02-25 19:28:00,"Sunday",1,17.23,69.0166666666667,134.183333333333,3.491
2018-02-25 17:32:00,2018-02-25 22:33:00,"Sunday",1,17.53,190.266666666667,301.316666666667,10.335
2018-02-25 18:27:00,2018-02-25 20:04:00,"Sunday",1,18.45,96.8333333333333,97.1,9.66
2018-02-25 18:33:00,2018-02-25 21:00:00,"Sunday",1,18.55,147.033333333333,147.316666666667,5.5
2018-02-25 20:52:00,2018-02-25 22:20:00,"Sunday",1,20.87,81.1333333333333,87.8,6.666
2018-02-25 22:47:00,2018-02-26 01:02:00,"Sunday",1,22.78,134.483333333333,134.85,14.027
2018-02-25 23:32:00,2018-02-26 02:55:00,"Sunday",1,23.53,202.75,202.866666666667,20.28
2018-02-26 00:09:00,2018-02-26 00:24:00,"Monday",0,0.15,15.2833333333333,15.5666666666667,1.538
2018-02-26 00:42:00,2018-02-26 03:21:00,"Monday",0,0.7,158.116666666667,158.333333333333,15.634
2018-02-26 01:53:00,2018-02-26 05:01:00,"Monday",0,1.88,187.916666666667,188.183333333333,10.533
2018-02-26 02:00:00,2018-02-26 03:14:00,"Monday",0,2,74.3166666666667,74.45,4.008
2018-02-26 04:59:00,2018-02-26 12:55:00,"Monday",0,4.98,275.633333333333,475.3,18.971
2018-02-26 20:43:00,2018-02-27 17:16:00,"Monday",0,20.72,100.366666666667,1232.81666666667,3.558
2018-02-26 20:59:00,2018-02-26 22:17:00,"Monday",0,20.98,78.3833333333333,78.5666666666667,4.762
2018-02-26 23:07:00,2018-02-27 00:10:00,"Monday",0,23.12,63.2333333333333,63.6666666666667,3.777
2018-02-26 23:40:00,2018-02-27 01:59:00,"Monday",0,23.67,114.233333333333,138.95,10.973
2018-02-26 23:56:00,2018-02-27 03:16:00,"Monday",0,23.93,181.25,200.316666666667,10.405
2018-02-27 00:35:00,2018-02-27 02:51:00,"Tuesday",0,0.58,135.166666666667,135.883333333333,13.542
2018-02-27 01:24:00,2018-02-27 03:12:00,"Tuesday",0,1.4,107.916666666667,108.316666666667,6.87
2018-02-27 01:33:00,2018-02-27 03:26:00,"Tuesday",0,1.55,110.75,112.833333333333,5.815
2018-02-27 15:18:00,2018-02-27 18:53:00,"Tuesday",0,15.3,63.55,214.866666666667,3.503
2018-02-27 16:02:00,2018-02-27 18:05:00,"Tuesday",0,16.03,121.916666666667,122.55,14.465
2018-02-27 19:00:00,2018-02-27 20:03:00,"Tuesday",0,19,62.65,62.9,4.619
2018-02-27 19:16:00,2018-02-27 20:20:00,"Tuesday",0,19.27,63.7666666666667,63.9666666666667,3.414
2018-02-27 19:42:00,2018-02-28 18:29:00,"Tuesday",0,19.7,76.2166666666667,1367.13333333333,4.372
2018-02-27 20:06:00,2018-02-27 21:32:00,"Tuesday",0,20.1,86.1833333333333,86.3166666666667,7.025
2018-02-27 20:44:00,2018-02-27 22:36:00,"Tuesday",0,20.73,111.733333333333,111.933333333333,11.627
2018-02-27 21:43:00,2018-02-27 22:08:00,"Tuesday",0,21.72,17.0166666666667,24.6333333333333,0.898
2018-02-28 00:36:00,2018-02-28 01:41:00,"Wednesday",0,0.6,64.7333333333333,65.2,3.548
2018-02-28 14:26:00,2018-02-28 15:33:00,"Wednesday",0,14.43,66.8,67.0833333333333,4.553
2018-02-28 14:45:00,2018-02-28 14:47:00,"Wednesday",0,14.75,2.36666666666667,2.65,0.225
2018-02-28 15:48:00,2018-02-28 20:35:00,"Wednesday",0,15.8,226.083333333333,286.966666666667,13.938
2018-02-28 16:01:00,2018-02-28 18:17:00,"Wednesday",0,16.02,136.233333333333,136.45,6.558
2018-02-28 20:07:00,2018-02-28 21:30:00,"Wednesday",0,20.12,82.6,82.9833333333333,4.429
2018-02-28 20:42:00,2018-03-01 00:40:00,"Wednesday",0,20.7,237.566666666667,238,13.237
2018-02-28 21:58:00,2018-02-28 22:54:00,"Wednesday",0,21.97,56.2333333333333,56.2833333333333,5.71
2018-02-28 22:07:00,2018-02-28 23:39:00,"Wednesday",0,22.12,92.1,92.4,5.518
2018-02-28 23:06:00,2018-03-01 00:14:00,"Wednesday",0,23.1,67.4833333333333,67.55,2.905
2018-03-01 00:19:00,2018-03-01 01:00:00,"Thursday",0,0.32,40.65,40.9333333333333,4.036
2018-03-01 00:49:00,2018-03-01 01:54:00,"Thursday",0,0.82,65.0333333333333,65.2166666666667,6.554
2018-03-01 02:21:00,2018-03-01 06:34:00,"Thursday",0,2.35,251.75,252.083333333333,23.836
2018-03-01 13:31:00,2018-03-01 17:09:00,"Thursday",0,13.52,218.133333333333,218.433333333333,21.713
2018-03-01 14:44:00,2018-03-01 17:21:00,"Thursday",0,14.73,156.3,156.6,10.597
2018-03-01 18:11:00,2018-03-02 15:12:00,"Thursday",0,18.18,80.6333333333333,1260.93333333333,1.962
2018-03-01 20:31:00,2018-03-01 23:09:00,"Thursday",0,20.52,79.0166666666667,157.8,4.623
2018-03-01 20:52:00,2018-03-01 21:44:00,"Thursday",0,20.87,50.9666666666667,51.3166666666667,3.862
2018-03-01 23:09:00,2018-03-02 21:21:00,"Thursday",0,23.15,4.9,1331.46666666667,0.157
2018-03-01 23:25:00,2018-03-01 23:42:00,"Thursday",0,23.42,16.3666666666667,16.5666666666667,1.645
2018-03-02 00:31:00,2018-03-02 02:00:00,"Friday",0,0.52,89.1833333333333,89.4666666666667,4.722
2018-03-02 01:11:00,2018-03-02 02:47:00,"Friday",0,1.18,95.5,95.75,8.427
2018-03-02 01:20:00,2018-03-02 04:11:00,"Friday",0,1.33,125.616666666667,171.083333333333,12.237
2018-03-02 02:38:00,2018-03-02 04:27:00,"Friday",0,2.63,108.716666666667,109.166666666667,10.628
2018-03-02 18:58:00,2018-03-02 20:23:00,"Friday",0,18.97,83.9666666666667,84.2833333333333,8.404
2018-03-02 21:51:00,2018-03-02 22:40:00,"Friday",0,21.85,48.6,48.9,5.284
2018-03-02 23:54:00,2018-03-03 00:17:00,"Friday",0,23.9,23.2833333333333,23.5666666666667,1.258
2018-03-03 00:19:00,2018-03-03 00:57:00,"Saturday",1,0.32,37.5666666666667,37.65,3.778
2018-03-03 00:24:00,2018-03-03 03:09:00,"Saturday",1,0.4,161.6,165.183333333333,8.754
2018-03-03 00:57:00,2018-03-03 01:42:00,"Saturday",1,0.95,45.3,45.4833333333333,4.38
2018-03-03 01:28:00,2018-03-03 02:54:00,"Saturday",1,1.47,85.7833333333333,86.0166666666667,8.843
2018-03-03 01:33:00,2018-03-03 03:18:00,"Saturday",1,1.55,104.15,105.366666666667,10.122
2018-03-03 02:52:00,2018-03-03 04:42:00,"Saturday",1,2.87,109.916666666667,110.416666666667,6.8
2018-03-03 15:58:00,2018-03-03 18:52:00,"Saturday",1,15.97,110.5,173.983333333333,4.325
2018-03-03 17:26:00,2018-03-03 21:46:00,"Saturday",1,17.43,60.1833333333333,260.633333333333,3.188
2018-03-03 17:38:00,2018-03-03 19:06:00,"Saturday",1,17.63,88,88.7666666666667,3.582
